word,normalized_word,category
ea,ea,Common_English
eighteen,eighteen,Common_English
eleanor,eleanor,Common_English
elephants,elephants,Common_English
enjoyment,enjoyment,Common_English
exhaust,exhaust,Common_English
expired,expired,Common_English
flee,flee,Common_English
forbes,forbes,Common_English
forwards,forwards,Common_English
fries,fries,Common_English
fundraising,fundraising,Common_English
gal,gal,Common_English
glimpse,glimpse,Common_English
hahaha,hahaha,Common_English
hawk,hawk,Common_English
healthier,healthier,Common_English
homemade,homemade,Common_English
honorable,honorable,Common_English
infectious,infectious,Common_English
inferior,inferior,Common_English
injustice,injustice,Common_English
inquiries,inquiries,Common_English
insulin,insulin,Common_English
interpret,interpret,Common_English
intro,intro,Common_English
jackets,jackets,Common_English
jill,jill,Common_English
kindle,kindle,Common_English
lid,lid,Common_English
lindsay,lindsay,Common_English
logs,logs,Common_English
manor,manor,Common_English
masterpiece,masterpiece,Common_English
melody,melody,Common_English
memo,memo,Common_English
mic,mic,Common_English
mirrors,mirrors,Common_English
myanmar,myanmar,Common_English
narrator,narrator,Common_English
nate,nate,Common_English
nets,nets,Common_English
nsw,nsw,Common_English
obesity,obesity,Common_English
partisan,partisan,Common_English
planting,planting,Common_English
pony,pony,Common_English
posed,posed,Common_English
possessions,possessions,Common_English
privileged,privileged,Common_English
prolonged,prolonged,Common_English
promo,promo,Common_English
protestant,protestant,Common_English
pumping,pumping,Common_English
pupil,pupil,Common_English
qb,qb,Common_English
recruited,recruited,Common_English
reliance,reliance,Common_English
relies,relies,Common_English
reluctant,reluctant,Common_English
relying,relying,Common_English
respiratory,respiratory,Common_English
retention,retention,Common_English
rewarded,rewarded,Common_English
ribbon,ribbon,Common_English
rochester,rochester,Common_English
rodgers,rodgers,Common_English
roommate,roommate,Common_English
rotten,rotten,Common_English
sands,sands,Common_English
schedules,schedules,Common_English
selecting,selecting,Common_English
shah,shah,Common_English
shawn,shawn,Common_English
shotgun,shotgun,Common_English
singers,singers,Common_English
snapped,snapped,Common_English
solomon,solomon,Common_English
southampton,southampton,Common_English
spoil,spoil,Common_English
spoiled,spoiled,Common_English
stephanie,stephanie,Common_English
surgeons,surgeons,Common_English
sympathetic,sympathetic,Common_English
taxation,taxation,Common_English
temper,temper,Common_English
undergo,undergo,Common_English
weighed,weighed,Common_English
wu,wu,Common_English
acquiring,acquiring,Common_English
additions,additions,Common_English
admitting,admitting,Common_English
afl,afl,Common_English
aligned,aligned,Common_English
allan,allan,Common_English
altar,altar,Common_English
amp,amp,Common_English
arrows,arrows,Common_English
austrian,austrian,Common_English
automation,automation,Common_English
balancing,balancing,Common_English
banning,banning,Common_English
bishops,bishops,Common_English
boeing,boeing,Common_English
broncos,broncos,Common_English
builders,builders,Common_English
burton,burton,Common_English
caesar,caesar,Common_English
canadas,canadas,Common_English
cans,cans,Common_English
carroll,carroll,Common_English
cavalry,cavalry,Common_English
clara,clara,Common_English
coffin,coffin,Common_English
collectors,collectors,Common_English
colorful,colorful,Common_English
combo,combo,Common_English
communism,communism,Common_English
conductor,conductor,Common_English
confront,confront,Common_English
constraints,constraints,Common_English
crow,crow,Common_English
dads,dads,Common_English
davidson,davidson,Common_English
decisive,decisive,Common_English
decorative,decorative,Common_English
definitive,definitive,Common_English
disclosed,disclosed,Common_English
displaced,displaced,Common_English
disturbed,disturbed,Common_English
diy,diy,Common_English
doin,doin,Common_English
epidemic,epidemic,Common_English
eugene,eugene,Common_English
evolve,evolve,Common_English
explode,explode,Common_English
extraction,extraction,Common_English
fatty,fatty,Common_English
filthy,filthy,Common_English
fletcher,fletcher,Common_English
flush,flush,Common_English
font,font,Common_English
freestyle,freestyle,Common_English
glue,glue,Common_English
grandpa,grandpa,Common_English
hairy,hairy,Common_English
homicide,homicide,Common_English
horns,horns,Common_English
inheritance,inheritance,Common_English
introduces,introduces,Common_English
ironic,ironic,Common_English
lacked,lacked,Common_English
lin,lin,Common_English
luggage,luggage,Common_English
lyon,lyon,Common_English
madame,madame,Common_English
maggie,maggie,Common_English
marion,marion,Common_English
mel,mel,Common_English
melting,melting,Common_English
messaging,messaging,Common_English
midwest,midwest,Common_English
minimize,minimize,Common_English
modi,modi,Common_English
morocco,morocco,Common_English
natalie,natalie,Common_English
ops,ops,Common_English
organisms,organisms,Common_English
originated,originated,Common_English
ounce,ounce,Common_English
pablo,pablo,Common_English
peel,peel,Common_English
pensions,pensions,Common_English
performer,performer,Common_English
picnic,picnic,Common_English
pins,pins,Common_English
practitioners,practitioners,Common_English
predominantly,predominantly,Common_English
primitive,primitive,Common_English
providence,providence,Common_English
psychic,psychic,Common_English
psychologist,psychologist,Common_English
reproductive,reproductive,Common_English
requesting,requesting,Common_English
responds,responds,Common_English
restrict,restrict,Common_English
retiring,retiring,Common_English
retrieved,retrieved,Common_English
ribs,ribs,Common_English
righteous,righteous,Common_English
rivalry,rivalry,Common_English
rosa,rosa,Common_English
royalty,royalty,Common_English
sandra,sandra,Common_English
seize,seize,Common_English
sim,sim,Common_English
skeleton,skeleton,Common_English
spicy,spicy,Common_English
sticky,sticky,Common_English
sting,sting,Common_English
sufficiently,sufficiently,Common_English
thankfully,thankfully,Common_English
thrones,thrones,Common_English
tick,tick,Common_English
traced,traced,Common_English
trent,trent,Common_English
trusts,trusts,Common_English
tutorial,tutorial,Common_English
twentieth,twentieth,Common_English
unpleasant,unpleasant,Common_English
unrelated,unrelated,Common_English
ussr,ussr,Common_English
vacant,vacant,Common_English
vent,vent,Common_English
vicinity,vicinity,Common_English
wan,wan,Common_English
wandering,wandering,Common_English
warmth,warmth,Common_English
weaknesses,weaknesses,Common_English
wines,wines,Common_English
wired,wired,Common_English
amendments,amendments,Common_English
analyses,analyses,Common_English
asses,asses,Common_English
assessments,assessments,Common_English
assisting,assisting,Common_English
australias,australias,Common_English
backgrounds,backgrounds,Common_English
baldwin,baldwin,Common_English
belle,belle,Common_English
bf,bf,Common_English
bites,bites,Common_English
bombers,bombers,Common_English
bonuses,bonuses,Common_English
bred,bred,Common_English
brexit,brexit,Common_English
bubbles,bubbles,Common_English
buddha,buddha,Common_English
bulletin,bulletin,Common_English
capitalist,capitalist,Common_English
cautious,cautious,Common_English
clinics,clinics,Common_English
commitments,commitments,Common_English
companions,companions,Common_English
comparisons,comparisons,Common_English
constable,constable,Common_English
cooperate,cooperate,Common_English
coordinated,coordinated,Common_English
copied,copied,Common_English
counselor,counselor,Common_English
cp,cp,Common_English
curb,curb,Common_English
dances,dances,Common_English
darren,darren,Common_English
deeds,deeds,Common_English
destined,destined,Common_English
detached,detached,Common_English
devils,devils,Common_English
discounts,discounts,Common_English
distribute,distribute,Common_English
dong,dong,Common_English
edgar,edgar,Common_English
efficiently,efficiently,Common_English
eliminating,eliminating,Common_English
elliott,elliott,Common_English
encouragement,encouragement,Common_English
enforced,enforced,Common_English
evan,evan,Common_English
explosives,explosives,Common_English
faction,faction,Common_English
fascist,fascist,Common_English
feathers,feathers,Common_English
fixtures,fixtures,Common_English
flooded,flooded,Common_English
fuller,fuller,Common_English
gamble,gamble,Common_English
goalkeeper,goalkeeper,Common_English
grandchildren,grandchildren,Common_English
gt,gt,Common_English
guardians,guardians,Common_English
harmless,harmless,Common_English
hearings,hearings,Common_English
hesitate,hesitate,Common_English
hid,hid,Common_English
hips,hips,Common_English
hopeful,hopeful,Common_English
horny,horny,Common_English
hungarian,hungarian,Common_English
hygiene,hygiene,Common_English
iceland,iceland,Common_English
imaginary,imaginary,Common_English
imprisoned,imprisoned,Common_English
inconsistent,inconsistent,Common_English
int,int,Common_English
iso,iso,Common_English
jared,jared,Common_English
johnston,johnston,Common_English
judy,judy,Common_English
kindergarten,kindergarten,Common_English
latino,latino,Common_English
lopez,lopez,Common_English
loudly,loudly,Common_English
megan,megan,Common_English
mls,mls,Common_English
modify,modify,Common_English
neglect,neglect,Common_English
northwestern,northwestern,Common_English
nz,nz,Common_English
offenders,offenders,Common_English
oppression,oppression,Common_English
patriotic,patriotic,Common_English
phillip,phillip,Common_English
pictured,pictured,Common_English
pitcher,pitcher,Common_English
playground,playground,Common_English
populated,populated,Common_English
poses,poses,Common_English
positioned,positioned,Common_English
prejudice,prejudice,Common_English
preston,preston,Common_English
probable,probable,Common_English
probation,probation,Common_English
projection,projection,Common_English
promotes,promotes,Common_English
pumped,pumped,Common_English
rails,rails,Common_English
raven,raven,Common_English
receptor,receptor,Common_English
rehab,rehab,Common_English
remake,remake,Common_English
rendering,rendering,Common_English
reproduction,reproduction,Common_English
res,res,Common_English
reservations,reservations,Common_English
rey,rey,Common_English
rhode,rhode,Common_English
shrimp,shrimp,Common_English
similarities,similarities,Common_English
